client_code,name,product,status,city,date,type,direction,amount,currency
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-25 15:40:37,invest_in,in,194347.44,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-27 12:02:21,invest_in,in,221708.24,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-24 17:20:00,family_in,in,101449.13,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-25 15:40:37,atm_withdrawal,out,175972.19,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-28 12:22:34,invest_out,out,179290.22,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-16 09:55:50,fx_sell,in,243997.7,USD
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-27 15:21:11,salary_in,in,147736.18,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-20 08:37:28,cashback_in,in,155131.77,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-25 15:40:37,gold_buy_out,out,199162.63,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-22 17:47:14,installment_payment_out,out,11355.66,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-14 20:23:51,fx_buy,in,284606.56,EUR
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-26 09:49:41,installment_payment_out,out,245110.14,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-27 15:21:11,p2p_out,out,194732.29,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-12 12:34:21,fx_buy,in,65489.71,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-04 20:23:34,salary_in,in,118005.71,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-14 11:00:52,utilities_out,out,126284.91,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-08 21:35:18,stipend_in,in,267750.61,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-25 10:05:39,refund_in,in,243644.15,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-18 08:34:23,deposit_fx_topup_out,out,41358.2,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-23 19:10:37,card_out,out,203659.62,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-20 15:08:55,refund_in,in,139093.14,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-25 15:40:37,invest_in,in,273448.3,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-22 08:20:23,deposit_topup_out,out,121416.03,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-12 14:04:46,stipend_in,in,154995.82,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 19:20:51,refund_in,in,138704.07,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-08 21:35:18,salary_in,in,231282.5,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-23 19:10:37,card_in,in,211996.23,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-08 13:19:44,loan_payment_out,out,206220.31,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-12 12:32:28,refund_in,in,81539.06,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-18 21:49:38,fx_sell,out,268859.66,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-08 21:35:18,deposit_topup_out,out,154156.57,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-07 21:39:00,loan_payment_out,out,66971.99,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-04 20:23:34,cashback_in,in,67061.65,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-07 12:20:59,p2p_out,out,70712.87,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 17:26:57,fx_buy,in,32161.33,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-01 16:34:35,cashback_in,in,200561.93,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-18 08:34:23,stipend_in,in,225495.46,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-20 17:03:21,utilities_out,out,204188.3,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-23 08:48:23,fx_buy,in,200244.97,USD
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-08 16:13:54,card_in,in,147728.15,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-02 12:16:31,invest_in,in,75828.59,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-31 11:53:54,gold_sell_in,in,233670.28,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 14:47:58,gold_sell_in,in,235199.36,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-14 20:23:51,card_out,out,212125.18,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-30 18:36:31,refund_in,in,253349.77,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-09 18:31:00,loan_payment_out,out,39842.38,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-07 09:14:11,invest_in,in,289129.42,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 17:26:57,deposit_fx_withdraw_in,in,299516.5,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-12 14:04:46,gold_buy_out,out,257142.73,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-10 17:28:05,loan_payment_out,out,139046.39,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-06 20:03:25,atm_withdrawal,in,199252.56,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-20 08:37:28,invest_in,in,180135.72,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-07 12:20:59,deposit_fx_withdraw_in,in,267728.28,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-28 17:59:51,fx_buy,in,93011.85,RUB
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-17 16:33:04,deposit_fx_withdraw_in,in,70081.12,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-28 17:59:51,installment_payment_out,out,299542.26,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-12 14:04:46,refund_in,in,109499.01,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-07-19 18:39:53,family_in,in,224742.99,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-06 20:03:25,gold_buy_out,out,84142.99,KZT
71,Диана,Инвестиции,Зарплатный клиент,Караганда,2025-08-08 16:13:54,deposit_topup_out,out,256526.97,KZT
