client_code,name,product,status,city,date,type,direction,amount,currency
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-26 15:28:54,utilities_out,out,41681.2,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-25 10:05:39,family_in,in,148767.66,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-06 17:37:25,invest_in,in,73756.67,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-10 17:28:05,deposit_topup_out,out,226887.56,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-28 12:22:34,refund_in,in,269876.59,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-01 20:32:18,cc_repayment_out,out,73981.34,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-02 19:33:09,gold_sell_in,in,224203.29,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-25 10:05:39,installment_payment_out,out,144316.09,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-12 14:04:46,cashback_in,in,148120.47,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-24 17:20:00,fx_sell,out,112640.51,USD
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-23 13:15:16,p2p_out,out,126867.83,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-21 13:55:01,deposit_fx_withdraw_in,in,88112.58,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-20 17:03:21,family_in,in,289757.96,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-14 11:00:52,utilities_out,out,123692.54,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-10 17:11:45,deposit_fx_withdraw_in,in,146743.11,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-10 17:11:45,invest_out,out,273569.4,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-30 18:36:31,deposit_topup_out,out,287697.12,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-11 11:50:13,salary_in,in,66957.56,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-22 08:20:23,invest_out,out,264673.53,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-28 09:35:35,fx_buy,in,166337.5,USD
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-14 19:55:26,invest_out,out,83444.84,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-07-25 10:05:39,card_in,in,51509.16,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-01 20:32:18,card_in,in,42722.01,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-17 21:12:49,card_in,in,30407.3,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-06-06 12:52:10,invest_out,out,66055.85,KZT
82,Сая,Золотые слитки,Премиальный клиент,Актау,2025-08-08 16:13:54,invest_in,in,232340.11,KZT
