client_code,name,product,status,city,date,category,amount,currency
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-28 17:59:51,Цветы,19860.85,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-23 19:10:37,Кино,36123.11,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-03 08:49:47,Медицина,42612.77,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-08 16:13:54,Одежда и обувь,1827.72,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-17 16:33:04,Кино,36405.47,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-06-26 09:49:41,Смотрим дома,2977.09,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-06-28 12:22:34,Ремонт дома,14853.35,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-19 18:39:53,Одежда и обувь,5883.45,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-22 08:20:23,Смотрим дома,7562.0,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-06 17:37:25,Питомцы,32450.07,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-06-16 09:55:50,Играем дома,3228.03,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-12 14:04:46,Цветы,43725.86,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-22 08:20:23,Ремонт дома,9718.88,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-27 18:59:23,Питомцы,18062.33,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-09 16:15:10,Книги,36193.03,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-06-01 20:32:18,Кино,23720.7,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-29 16:29:48,Косметика и Парфюмерия,4405.08,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-08-18 21:49:38,Отели,154129.27,KZT
62,Айдын,Кредит наличными,Студент,Туркестан,2025-07-21 15:12:48,Отели,65428.95,KZT
