client_code,name,product,status,city,date,type,direction,amount,currency
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-08-16 12:51:01,cashback_in,in,65416.44,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-06 12:52:10,cashback_in,in,188455.07,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-17 15:00:46,salary_in,in,253987.69,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-23 13:15:16,installment_payment_out,out,118411.37,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-11 19:20:51,gold_sell_in,in,297964.1,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-02 17:26:57,p2p_out,out,159023.25,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-08-09 18:31:00,card_out,out,87513.41,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-07-12 14:04:46,card_in,in,189696.65,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-09 14:47:58,stipend_in,in,208105.42,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-08-20 08:37:28,card_out,out,87637.71,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-07 21:39:00,deposit_topup_out,out,276524.17,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-08-06 20:03:25,p2p_out,out,184765.18,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-07-13 20:19:45,card_out,out,112279.18,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-03 16:27:24,family_in,in,111926.45,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-07-14 20:23:51,cashback_in,in,141204.74,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-06-10 14:51:40,refund_in,in,39648.66,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-07-29 19:20:23,utilities_out,out,290400.92,KZT
89,Темирлан,Депозит Накопительный,Премиальный клиент,Караганда,2025-08-19 12:09:43,card_in,in,279268.43,KZT
