client_code,name,product,status,city,date,type,direction,amount,currency
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-24 15:20:34,gold_sell_in,in,896.91,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-03 16:27:24,fx_buy,out,293227.68,USD
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-23 13:15:16,family_in,in,129557.05,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-10 17:28:05,stipend_in,in,60823.95,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-01 17:37:31,installment_payment_out,out,180267.8,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-21 15:12:48,utilities_out,out,284091.16,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-06 20:03:25,card_out,out,58575.0,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-22 08:20:23,fx_buy,out,275529.85,EUR
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-11 10:26:04,p2p_out,out,251705.61,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-10 17:11:45,cashback_in,in,150110.66,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-18 18:43:26,refund_in,in,139519.19,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-03 17:39:55,cc_repayment_out,out,294434.35,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-27 12:02:21,deposit_fx_withdraw_in,in,221155.01,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-16 12:51:01,fx_sell,out,169363.36,EUR
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-09 16:15:10,fx_sell,in,220381.17,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-03 16:27:24,gold_buy_out,out,61203.75,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-14 11:00:52,atm_withdrawal,out,130890.72,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-07 12:20:59,deposit_fx_withdraw_in,in,240427.83,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-03 08:49:47,utilities_out,out,81558.29,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-11 11:50:13,invest_out,out,246284.46,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-18 21:49:38,atm_withdrawal,out,136469.69,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-01 17:37:31,invest_out,out,118099.51,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-13 20:24:00,loan_payment_out,out,32756.09,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-01 20:32:18,deposit_fx_withdraw_in,in,96656.22,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-10 14:51:40,deposit_fx_topup_out,out,126513.71,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-29 14:31:30,utilities_out,out,114320.65,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-06 20:03:25,invest_out,out,64225.87,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-14 20:23:51,fx_sell,out,106995.74,USD
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-26 09:49:41,gold_buy_out,out,56231.76,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-06 17:37:25,fx_sell,in,270485.44,USD
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-18 21:49:38,atm_withdrawal,in,198774.65,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-05 08:18:33,atm_withdrawal,out,172768.58,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-01 16:34:35,fx_sell,in,257260.91,RUB
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-18 08:34:23,card_in,in,187947.05,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-20 15:08:55,refund_in,in,220908.63,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-14 19:55:26,deposit_topup_out,out,199620.97,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-22 11:25:28,invest_out,out,96984.33,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-25 15:40:37,deposit_fx_topup_out,out,286510.54,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-29 14:31:30,refund_in,in,280008.52,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-08 13:19:44,deposit_topup_out,out,64632.45,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-09 14:47:58,deposit_topup_out,out,6076.43,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-01 17:37:31,fx_buy,in,149739.15,USD
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-14 20:23:51,cc_repayment_out,out,74659.52,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-16 09:55:50,stipend_in,in,60105.2,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-08 13:19:44,stipend_in,in,267784.87,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-15 13:44:36,atm_withdrawal,in,190529.57,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-18 18:43:26,utilities_out,out,165468.11,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-27 18:59:23,gold_sell_in,in,211220.78,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-07 09:14:11,invest_in,in,182020.73,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-13 20:24:00,stipend_in,in,156640.28,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-26 15:28:54,card_out,out,7088.14,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-21 14:33:26,gold_buy_out,out,127083.16,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-11 19:20:51,cashback_in,in,102065.68,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-14 19:55:26,fx_sell,in,230801.13,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-13 18:20:17,invest_out,out,238566.24,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-04 21:08:30,p2p_out,out,130728.34,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-07-06 17:37:25,gold_sell_in,in,236269.88,KZT
73,Санжар,Обмен валют,Студент,Туркестан,2025-08-08 16:13:54,fx_buy,out,104592.81,EUR
73,Санжар,Обмен валют,Студент,Туркестан,2025-06-16 09:55:50,invest_out,out,152085.92,KZT
