client_code,name,product,status,city,date,category,amount,currency
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-30 16:08:36,Ювелирные украшения,43545.64,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-16 12:51:01,Продукты питания,2583.86,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-08 21:35:18,Косметика и Парфюмерия,36734.41,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-21 13:55:01,АЗС,14732.35,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-27 18:59:23,Подарки,34691.45,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-28 09:35:35,Кино,18263.12,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-07-28 17:59:51,Питомцы,3688.03,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-14 19:55:26,Спа и массаж,17676.51,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-28 12:22:34,Авто,10688.83,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-08-01 17:37:31,Ремонт дома,33591.12,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-07-08 13:19:44,Спа и массаж,1011.07,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-13 18:20:17,Спорт,21697.1,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-07-08 13:19:44,Медицина,7435.2,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-12 12:32:28,АЗС,7645.48,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-06-29 14:31:30,Развлечения,43306.51,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-07-30 18:36:31,Путешествия,112530.98,KZT
87,Ерасыл,Депозит Сберегательный,Зарплатный клиент,Шымкент,2025-07-16 21:16:52,Книги,5498.71,KZT
