client_code,name,product,status,city,date,category,amount,currency
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-28 17:59:51,Смотрим дома,6445.16,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-06 12:52:10,Спа и массаж,31886.97,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-19 12:09:43,Мебель,44795.55,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-28 17:59:51,Кафе и рестораны,24537.29,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-22 17:47:14,Смотрим дома,7612.84,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-25 15:40:37,Продукты питания,30737.39,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-28 12:22:34,Авто,3601.87,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-18 18:43:26,Ремонт дома,41368.72,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-20 15:08:55,Путешествия,105746.34,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-14 11:00:52,Цветы,43103.51,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-05 08:31:24,Отели,34244.15,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-26 14:27:02,Кино,29873.65,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-21 14:33:26,Подарки,32574.68,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-23 08:48:23,Одежда и обувь,30366.83,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-27 15:21:11,Ремонт дома,48289.62,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-13 20:19:45,Подарки,14270.36,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-03 16:27:24,Авто,10252.13,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-29 14:31:30,Ремонт дома,31337.27,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-25 15:40:37,Спорт,22353.45,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-04 20:23:34,Цветы,48001.82,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-17 15:00:46,Отели,105297.5,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-03 16:27:24,Косметика и Парфюмерия,38311.09,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-11 11:50:13,Мебель,14226.67,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-03 08:49:47,Развлечения,24778.74,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-05 08:18:33,Мебель,48469.43,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-09 14:47:58,Путешествия,181401.77,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-25 15:40:37,Кино,2042.17,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-05 13:50:34,Играем дома,6968.07,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-20 17:03:21,Цветы,28111.14,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-05 13:50:34,Ювелирные украшения,21133.69,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-22 08:20:23,Книги,34665.34,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-12 12:32:28,Играем дома,7458.6,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-16 09:55:50,АЗС,5137.29,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-15 14:11:46,Путешествия,136237.21,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-01 16:34:35,Книги,29245.65,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-02 17:26:57,АЗС,6457.94,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-08 16:13:54,Смотрим дома,6953.39,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-11 11:50:13,Играем дома,8930.82,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-08 16:13:54,Смотрим дома,7611.17,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-29 14:31:30,Медицина,15255.53,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-18 08:34:23,Продукты питания,2241.48,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-12 12:34:21,Смотрим дома,2950.23,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-18 08:34:23,Авто,35663.95,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-25 15:40:37,Мебель,8324.39,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-15 14:11:46,Одежда и обувь,24694.24,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-01 20:32:18,АЗС,11302.15,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-06 12:52:10,Кафе и рестораны,23710.63,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-21 15:12:48,Развлечения,12462.56,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-26 14:27:02,Смотрим дома,5575.61,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-01 20:32:18,Кафе и рестораны,24868.04,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-05 08:18:33,Кафе и рестораны,17028.58,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-07 12:20:59,АЗС,8975.23,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-20 08:37:28,Косметика и Парфюмерия,19721.52,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-15 13:44:36,Кино,5301.29,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-02 19:33:09,Мебель,25170.53,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-04 20:23:34,Кафе и рестораны,6190.27,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-07 09:14:11,Кафе и рестораны,23862.12,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-29 16:29:48,Едим дома,5868.72,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-25 10:05:39,Спа и массаж,23764.76,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-05 08:31:24,Кафе и рестораны,3332.74,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-11 10:26:04,Питомцы,2736.12,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-27 15:21:11,Едим дома,14206.03,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-04 16:52:49,Развлечения,35621.48,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-14 20:23:51,Продукты питания,23529.12,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-19 18:39:53,Такси,8325.45,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-02 12:16:31,Ювелирные украшения,48945.97,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-01 16:34:35,Спорт,42664.42,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-17 15:00:46,Цветы,12317.5,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-10 17:11:45,Такси,5760.58,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-05 08:18:33,Спа и массаж,1861.86,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-16 12:51:01,Косметика и Парфюмерия,6845.0,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-01 16:34:35,Продукты питания,35074.18,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-18 08:34:23,Спорт,25549.62,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-06 12:52:10,Едим дома,5305.43,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-23 08:48:23,Цветы,25407.75,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-20 15:08:55,Одежда и обувь,11281.34,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-10 14:51:40,Смотрим дома,1326.6,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-14 20:23:51,Путешествия,92876.24,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-28 09:35:35,Книги,40671.36,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-20 15:08:55,Ремонт дома,30105.72,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-07 09:14:11,Спорт,30409.98,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-09 16:15:10,Авто,46636.82,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-02 12:16:31,Косметика и Парфюмерия,3058.77,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-24 10:36:37,Кино,10981.83,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-25 15:40:37,Едим дома,7499.58,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-22 17:47:14,Кафе и рестораны,14795.39,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-09 18:31:00,Спа и массаж,43394.02,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-12 14:04:46,Авто,33343.77,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-22 17:47:14,Путешествия,184318.22,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-13 20:24:00,Медицина,17932.22,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-01 20:32:18,Одежда и обувь,35146.74,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-05 08:31:24,Путешествия,88646.94,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-21 15:12:48,Мебель,40691.78,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-26 15:28:54,Питомцы,31814.94,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-09 14:47:58,Кино,5170.74,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-05 13:50:34,Ремонт дома,19724.79,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-01 16:34:35,Медицина,13659.34,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-12 12:32:28,Косметика и Парфюмерия,38715.67,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-15 13:44:36,Спа и массаж,22245.21,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-22 08:20:23,Развлечения,42750.32,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-01 16:34:35,Спа и массаж,2463.72,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-27 15:21:11,АЗС,14375.42,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-06 12:52:10,Смотрим дома,2902.91,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-21 13:55:01,Смотрим дома,1163.36,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-06 17:37:25,Авто,24456.77,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-17 15:00:46,Подарки,9042.88,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-07 21:39:00,Едим дома,2440.38,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-20 17:03:21,Медицина,7867.72,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-12 12:34:21,Кино,17911.95,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-28 09:35:35,Спорт,24681.77,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-28 12:22:34,Авто,20674.65,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-15 14:11:46,Спа и массаж,26134.24,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-22 08:20:23,Спорт,21660.99,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-07 09:14:11,Такси,8150.46,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-01 20:32:18,Смотрим дома,2105.36,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-05 08:31:24,Кино,8761.54,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-07-13 20:19:45,Едим дома,3181.03,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-17 21:12:49,Кино,20279.2,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-06-14 11:00:52,Отели,165014.22,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-18 21:49:38,Развлечения,29527.09,KZT
69,Айбек,Премиальная карта,Студент,Шымкент,2025-08-28 09:35:35,Едим дома,4205.05,KZT
