client_code,name,product,status,city,date,type,direction,amount,currency
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-24 10:36:37,gold_buy_out,out,135781.01,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-04 20:23:34,invest_out,out,44815.54,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-28 17:59:51,deposit_topup_out,out,243808.29,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-24 15:20:34,gold_sell_in,in,104362.57,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-11 10:26:04,installment_payment_out,out,214367.14,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-23 19:10:37,refund_in,in,80159.64,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-17 16:33:04,deposit_fx_withdraw_in,in,81111.83,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 20:32:18,fx_sell,in,167345.79,USD
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-29 19:20:23,cashback_in,in,240059.11,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 14:47:58,cc_repayment_out,out,199662.22,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-12 14:04:46,gold_sell_in,in,70149.82,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-02 17:26:57,deposit_fx_topup_out,out,171543.76,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 16:27:24,loan_payment_out,out,155591.35,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-25 10:05:39,deposit_fx_topup_out,out,246473.03,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 21:39:00,gold_sell_in,in,182542.77,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-18 21:49:38,p2p_out,out,178776.22,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-02 19:33:09,cashback_in,in,299990.51,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-26 09:49:41,gold_sell_in,in,201988.56,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-06 17:37:25,installment_payment_out,out,271972.01,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-18 08:34:23,card_out,out,35388.1,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-23 19:10:37,refund_in,in,62347.23,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-13 20:19:45,card_out,out,46652.11,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-22 17:47:14,stipend_in,in,128651.03,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-12 14:04:46,utilities_out,out,127619.39,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-24 17:20:00,stipend_in,in,281995.5,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-20 08:37:28,card_in,in,94740.59,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 19:20:51,deposit_topup_out,out,285629.07,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 14:47:58,card_in,in,28110.76,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-02 19:33:09,utilities_out,out,216891.18,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-16 21:16:52,p2p_out,out,76188.59,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-19 18:39:53,cashback_in,in,78916.95,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-18 21:49:38,family_in,in,299516.37,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-08 16:13:54,family_in,in,171561.06,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-13 18:20:17,fx_sell,out,261007.3,EUR
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-06 17:37:25,gold_buy_out,out,67357.46,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 21:39:00,cashback_in,in,16319.95,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-19 12:09:43,card_in,in,263922.2,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-08-26 15:28:54,p2p_out,out,114821.32,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 12:32:28,gold_buy_out,out,8114.36,KZT
120,Бекзат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-07-28 17:59:51,fx_sell,in,55787.79,KZT
