client_code,name,product,status,city,date,type,direction,amount,currency
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-21 14:33:26,cashback_in,in,148593.43,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-05 08:31:24,fx_buy,out,16526.5,USD
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-11 10:26:04,salary_in,in,19265.57,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-11 10:26:04,cc_repayment_out,out,82353.75,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-08 21:35:18,invest_out,out,187596.13,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-27 18:59:23,salary_in,in,240143.67,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-04 20:23:34,cc_repayment_out,out,205109.18,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-20 08:37:28,refund_in,in,259440.22,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-11 19:20:51,stipend_in,in,274627.81,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-09 16:15:10,loan_payment_out,out,223747.61,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-26 15:28:54,deposit_topup_out,out,219377.7,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-25 10:05:39,refund_in,in,59902.24,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-13 18:20:17,invest_out,out,262322.89,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-20 08:37:28,cc_repayment_out,out,204811.33,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-01 20:32:18,loan_payment_out,out,152029.26,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-13 20:24:00,atm_withdrawal,in,26902.55,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-27 12:02:21,salary_in,in,215337.54,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-04 21:08:30,loan_payment_out,out,140220.53,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-13 20:19:45,deposit_fx_withdraw_in,in,14263.29,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-02 17:26:57,fx_sell,in,222308.39,RUB
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-12 12:34:21,fx_sell,in,4867.52,USD
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-04 21:08:30,deposit_fx_topup_out,out,4230.7,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-29 16:29:48,utilities_out,out,210365.83,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-24 17:20:00,fx_buy,in,204599.15,USD
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-16 21:16:52,stipend_in,in,158705.47,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-26 15:28:54,atm_withdrawal,in,49663.12,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-12 12:32:28,gold_sell_in,in,238757.77,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-23 13:15:16,invest_in,in,138015.64,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-27 15:21:11,invest_out,out,166870.21,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-06 17:37:25,p2p_out,out,12522.13,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-27 15:21:11,gold_buy_out,out,186057.29,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-23 19:10:37,cashback_in,in,17762.03,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-10 17:11:45,cc_repayment_out,out,166245.01,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-30 18:36:31,card_in,in,124532.47,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-11 11:50:13,stipend_in,in,123952.94,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-09 16:15:10,deposit_fx_topup_out,out,176017.83,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-08 21:35:18,cashback_in,in,91461.45,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-08-24 10:36:37,fx_sell,out,76920.7,USD
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-24 17:20:00,fx_buy,out,13971.35,USD
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-17 15:00:46,deposit_fx_topup_out,out,226405.17,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-06-06 12:52:10,gold_buy_out,out,102985.48,KZT
84,Рамазан,Карта для путешествий,Стандартный клиент,Актау,2025-07-03 17:39:55,invest_out,out,192641.99,KZT
