client_code,name,product,status,city,date,category,amount,currency
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-08 13:19:44,Кино,39015.73,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-28 09:35:35,Медицина,20978.36,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-24 15:20:34,Развлечения,15951.82,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-14 20:23:51,Развлечения,35707.42,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-25 15:40:37,Косметика и Парфюмерия,41706.48,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-23 13:15:16,Продукты питания,24940.91,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-30 16:08:36,Кино,7951.17,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-25 10:05:39,Развлечения,8992.96,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-13 20:24:00,Путешествия,117336.09,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-14 11:00:52,Кафе и рестораны,18073.71,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-04 16:52:49,АЗС,6032.81,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-19 11:27:49,Кафе и рестораны,6127.65,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-17 16:33:04,Отели,171893.48,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-02 12:16:31,Авто,35188.2,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-10 17:28:05,Книги,1651.49,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-30 18:36:31,Ювелирные украшения,43635.32,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-29 14:31:30,Медицина,10911.34,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-17 21:12:49,Спа и массаж,47506.42,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-03 16:27:24,Путешествия,189143.24,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-03 16:27:24,Смотрим дома,4371.85,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-01 20:32:18,Медицина,7300.14,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-18 08:34:23,Цветы,10749.63,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-25 15:29:36,Медицина,40681.96,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-10 17:11:45,Играем дома,10424.39,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-08 21:35:18,Подарки,49510.73,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-23 13:15:16,Питомцы,4465.0,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-01 17:37:31,Смотрим дома,4373.22,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-14 19:55:26,Одежда и обувь,5410.5,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-30 18:36:31,Едим дома,7099.78,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-04 20:23:34,Отели,110708.9,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-13 20:24:00,Медицина,4527.87,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-22 11:25:28,Продукты питания,3860.29,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-04 21:08:30,Кафе и рестораны,20278.04,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-15 13:44:36,Спа и массаж,48207.05,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-13 20:19:45,Одежда и обувь,44607.61,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-10 17:11:45,Путешествия,118202.62,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-09 16:15:10,Медицина,10077.89,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-27 18:59:23,Ювелирные украшения,32206.96,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-07-07 12:20:59,Ювелирные украшения,31116.27,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-29 14:31:30,Отели,50685.74,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-03 08:49:47,Кино,20992.12,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-08-05 13:50:34,Путешествия,199688.49,KZT
109,Алексей,Инвестиции,Студент,Павлодар,2025-06-21 14:33:26,Путешествия,141219.12,KZT
