client_code,name,product,status,city,date,type,direction,amount,currency
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-25 15:40:37,cashback_in,in,299401.83,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-25 10:05:39,fx_sell,out,18416.34,EUR
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-29 14:31:30,cc_repayment_out,out,24597.56,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-28 17:59:51,cashback_in,in,148787.21,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-04 20:23:34,gold_buy_out,out,165473.31,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-10 17:11:45,deposit_fx_topup_out,out,136762.68,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-03 08:49:47,deposit_topup_out,out,17529.03,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-12 12:34:21,gold_buy_out,out,22327.62,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-12 14:04:46,loan_payment_out,out,253245.55,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-21 14:33:26,card_out,out,125565.24,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-05 13:50:34,invest_in,in,275850.13,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-08 21:35:18,card_in,in,30997.01,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-12 12:32:28,deposit_fx_topup_out,out,29361.52,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-23 13:15:16,cc_repayment_out,out,53471.49,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-02 17:26:57,gold_sell_in,in,100244.98,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-05 13:50:34,cc_repayment_out,out,147718.15,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-22 17:47:14,salary_in,in,228135.52,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-21 15:12:48,salary_in,in,109117.23,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-12 12:32:28,p2p_out,out,145938.9,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-05 08:18:33,fx_sell,in,105039.69,EUR
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-26 15:28:54,fx_buy,in,90616.3,USD
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-29 14:31:30,fx_sell,out,158243.76,EUR
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-02 17:26:57,installment_payment_out,out,297497.14,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-05 08:18:33,deposit_topup_out,out,170974.33,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-14 11:00:52,deposit_fx_withdraw_in,in,31095.16,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-13 18:20:17,deposit_fx_topup_out,out,296584.75,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-10 17:28:05,refund_in,in,276284.19,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-29 16:29:48,family_in,in,270355.61,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-25 15:29:36,stipend_in,in,232192.06,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-20 17:03:21,loan_payment_out,out,143274.72,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-23 08:48:23,invest_in,in,183382.64,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-02 12:16:31,salary_in,in,19934.75,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-12 12:34:21,fx_sell,out,244581.19,EUR
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-29 14:31:30,card_in,in,16372.45,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-18 21:49:38,fx_buy,out,230254.81,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-07 21:39:00,p2p_out,out,81248.1,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-12 12:34:21,gold_buy_out,out,103150.0,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-20 17:03:21,salary_in,in,12974.09,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-23 19:10:37,deposit_fx_topup_out,out,127514.97,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-19 11:27:49,refund_in,in,59904.96,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-04 16:52:49,installment_payment_out,out,211652.08,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-08-02 12:16:31,gold_buy_out,out,247151.75,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-07-13 20:19:45,stipend_in,in,221009.71,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-17 15:00:46,family_in,in,124933.74,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-29 14:31:30,gold_buy_out,out,20506.33,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-13 18:20:17,cashback_in,in,5457.99,KZT
66,Нурсултан,Кредитная карта,Стандартный клиент,Атырау,2025-06-24 17:20:00,fx_buy,out,185875.5,RUB
