client_code,name,product,status,city,date,type,direction,amount,currency
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-20 17:03:21,gold_sell_in,in,147896.18,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-26 15:28:54,family_in,in,125838.54,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-20 15:08:55,loan_payment_out,out,52434.98,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-24 15:20:34,deposit_fx_withdraw_in,in,200129.33,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-09 18:31:00,atm_withdrawal,in,161068.13,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-05 08:18:33,stipend_in,in,145670.29,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-27 15:21:11,deposit_fx_topup_out,out,191074.16,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-07 09:14:11,gold_sell_in,in,281282.86,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-14 11:00:52,loan_payment_out,out,18368.2,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-17 21:12:49,family_in,in,293936.1,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-22 08:20:23,salary_in,in,193190.9,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-26 09:49:41,cc_repayment_out,out,40604.13,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-10 17:28:05,family_in,in,129818.18,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-07 21:39:00,refund_in,in,91766.48,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-01 17:37:31,refund_in,in,244987.44,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-27 18:59:23,gold_sell_in,in,69941.53,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-13 20:24:00,invest_out,out,240566.64,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-05 13:50:34,fx_buy,in,169514.26,EUR
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-09 14:47:58,cc_repayment_out,out,8641.85,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-07 21:39:00,refund_in,in,168987.77,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-15 08:16:23,gold_sell_in,in,101162.64,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-27 15:21:11,loan_payment_out,out,63601.89,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-25 15:40:37,fx_sell,out,278194.61,EUR
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-09 14:47:58,deposit_fx_topup_out,out,131564.27,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-19 11:27:49,fx_buy,out,114237.95,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-20 15:08:55,atm_withdrawal,in,93588.65,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-30 18:36:31,utilities_out,out,175975.91,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-20 17:03:21,stipend_in,in,247867.69,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-29 19:20:23,installment_payment_out,out,230294.67,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-05 08:18:33,fx_buy,in,20866.63,RUB
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-14 19:55:26,atm_withdrawal,in,275428.75,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-20 08:37:28,salary_in,in,229552.45,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-19 18:39:53,fx_sell,out,149417.53,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-11 19:20:51,gold_sell_in,in,265163.53,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-06-09 14:47:58,cashback_in,in,98784.11,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-08-09 18:31:00,card_out,out,153745.11,KZT
78,Сабина,Депозит Сберегательный,Премиальный клиент,Туркестан,2025-07-24 15:20:34,deposit_fx_topup_out,out,136432.0,KZT
