client_code,name,product,status,city,date,type,direction,amount,currency
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-09 18:31:00,card_in,in,290996.1,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-24 10:36:37,refund_in,in,74199.41,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-10 14:51:40,card_out,out,123291.2,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-13 18:20:17,invest_out,out,161933.14,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-04 21:08:30,cc_repayment_out,out,126888.43,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-21 13:55:01,cashback_in,in,138193.47,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-18 08:34:23,salary_in,in,176618.0,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-09 14:47:58,family_in,in,46621.22,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-11 11:50:13,deposit_topup_out,out,282181.12,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-03 08:49:47,card_in,in,230237.56,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-07 12:20:59,fx_buy,out,180405.7,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-15 08:16:23,family_in,in,190600.27,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-01 20:32:18,gold_buy_out,out,266430.46,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-07 12:20:59,cashback_in,in,66137.33,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-07 12:20:59,cashback_in,in,89313.01,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-04 20:23:34,installment_payment_out,out,167328.57,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-07 21:39:00,gold_buy_out,out,293519.84,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-26 09:49:41,deposit_fx_withdraw_in,in,40186.38,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-28 17:59:51,invest_in,in,12521.06,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-22 17:47:14,atm_withdrawal,in,25260.18,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-04 20:23:34,invest_out,out,264906.42,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-09 16:15:10,card_out,out,6209.7,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-08 16:13:54,cc_repayment_out,out,156352.33,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-13 18:20:17,invest_in,in,236852.25,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-08 16:13:54,card_in,in,113140.31,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-14 11:00:52,stipend_in,in,263382.39,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-02 19:33:09,utilities_out,out,46920.78,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-20 08:37:28,stipend_in,in,198626.67,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-25 15:40:37,p2p_out,out,259688.71,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-05 08:18:33,family_in,in,97424.86,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-15 14:11:46,gold_buy_out,out,255945.84,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-21 13:55:01,fx_buy,out,282404.87,EUR
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-26 09:49:41,salary_in,in,225442.9,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-10 17:28:05,utilities_out,out,39109.91,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-13 20:24:00,deposit_topup_out,out,36112.74,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-03 16:27:24,refund_in,in,131386.85,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-22 08:20:23,gold_buy_out,out,62820.16,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-17 21:12:49,gold_sell_in,in,220968.53,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-10 17:28:05,p2p_out,out,14669.74,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-26 14:27:02,fx_buy,in,69506.25,RUB
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-15 14:11:46,fx_buy,out,243521.34,EUR
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-05 13:50:34,stipend_in,in,89895.65,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-06 20:03:25,cashback_in,in,202584.78,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-10 17:28:05,cc_repayment_out,out,176552.78,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-20 08:37:28,gold_buy_out,out,101730.55,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-30 18:36:31,cashback_in,in,185821.33,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-20 17:03:21,installment_payment_out,out,146331.71,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-16 09:55:50,utilities_out,out,260905.2,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-20 08:37:28,gold_buy_out,out,299991.14,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-04 20:23:34,invest_in,in,155122.35,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-17 16:33:04,deposit_fx_topup_out,out,276961.46,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-09 14:47:58,cashback_in,in,264688.34,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-22 17:47:14,utilities_out,out,195904.83,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-09 16:15:10,cashback_in,in,8636.02,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-10 14:51:40,installment_payment_out,out,251817.4,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-29 19:20:23,stipend_in,in,212421.52,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-07-16 21:16:52,gold_sell_in,in,51175.03,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-07 21:39:00,atm_withdrawal,in,237871.39,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-21 14:33:26,cc_repayment_out,out,270581.01,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-23 13:15:16,salary_in,in,217414.23,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-06-15 08:16:23,loan_payment_out,out,185275.95,KZT
100,Адиль,Кредит наличными,Премиальный клиент,Актау,2025-08-07 09:14:11,installment_payment_out,out,35671.22,KZT
