client_code,name,product,status,city,date,type,direction,amount,currency
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-22 17:47:14,family_in,in,23420.83,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-07 09:14:11,p2p_out,out,5970.02,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-13 18:20:17,invest_out,out,104726.96,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-04 21:08:30,invest_in,in,154472.21,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-30 16:08:36,family_in,in,244559.73,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-12 14:04:46,invest_out,out,188816.11,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-22 17:47:14,invest_out,out,81613.47,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-22 08:20:23,p2p_out,out,23836.9,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-03 08:49:47,card_in,in,247373.76,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-15 08:16:23,stipend_in,in,286419.72,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-09 14:47:58,refund_in,in,270245.46,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-27 18:59:23,refund_in,in,63758.14,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-27 12:02:21,cashback_in,in,235848.6,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-23 08:48:23,atm_withdrawal,out,201241.74,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-28 17:59:51,fx_buy,out,241278.49,RUB
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-13 20:19:45,salary_in,in,85476.93,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-18 18:43:26,card_out,out,9777.77,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-30 16:08:36,gold_buy_out,out,84856.94,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-07-10 17:28:05,fx_buy,in,287533.74,USD
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-03 08:49:47,deposit_topup_out,out,163374.6,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-15 08:16:23,card_out,out,272613.49,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-08-19 12:09:43,invest_in,in,198543.26,KZT
67,Мадина,Депозит Сберегательный,Зарплатный клиент,Усть-Каменогорск,2025-06-05 08:31:24,gold_sell_in,in,35232.65,KZT
