client_code,name,product,status,city,date,type,direction,amount,currency
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-26 09:49:41,installment_payment_out,out,43592.16,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-25 15:40:37,deposit_fx_topup_out,out,295965.16,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-18 18:43:26,atm_withdrawal,out,54431.98,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-25 10:05:39,p2p_out,out,214797.92,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-23 19:10:37,family_in,in,131104.2,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-29 16:29:48,loan_payment_out,out,274428.9,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-15 14:11:46,salary_in,in,97867.64,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-22 17:47:14,cc_repayment_out,out,103147.99,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-16 21:16:52,invest_in,in,88509.15,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-21 15:12:48,refund_in,in,104894.4,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-11 10:26:04,deposit_fx_withdraw_in,in,56656.84,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-19 12:09:43,p2p_out,out,238125.54,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-18 18:43:26,cashback_in,in,141063.47,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-14 19:55:26,utilities_out,out,232731.7,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-15 14:11:46,installment_payment_out,out,294983.71,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-15 13:44:36,gold_sell_in,in,213910.93,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-30 16:08:36,family_in,in,153302.24,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-04 20:23:34,salary_in,in,232076.03,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-19 11:27:49,family_in,in,25547.58,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-24 15:20:34,gold_sell_in,in,26689.34,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-23 19:10:37,salary_in,in,286777.75,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-02 17:26:57,cc_repayment_out,out,227753.02,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-12 12:34:21,card_out,out,109764.43,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-02 12:16:31,deposit_fx_topup_out,out,37022.84,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-25 15:29:36,cashback_in,in,192657.01,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-14 19:55:26,gold_sell_in,in,200059.53,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-26 09:49:41,deposit_topup_out,out,117293.07,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-16 09:55:50,deposit_fx_withdraw_in,in,261749.69,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-21 13:55:01,refund_in,in,254394.98,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-27 12:02:21,loan_payment_out,out,44268.84,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-12 12:34:21,cc_repayment_out,out,201742.17,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-23 19:10:37,cc_repayment_out,out,15092.35,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-25 15:40:37,utilities_out,out,60867.69,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-10 17:28:05,salary_in,in,286392.54,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-14 11:00:52,cc_repayment_out,out,144348.36,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-04 21:08:30,invest_out,out,86931.64,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-09 16:15:10,salary_in,in,62400.49,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-22 08:20:23,deposit_fx_withdraw_in,in,183926.04,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-16 21:16:52,fx_buy,out,61235.19,RUB
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-04 16:52:49,gold_sell_in,in,295133.84,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-06 17:37:25,p2p_out,out,23407.07,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-24 10:36:37,invest_out,out,167454.05,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-27 12:02:21,deposit_fx_withdraw_in,in,69269.29,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-06-26 09:49:41,card_out,out,99338.76,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-07-13 20:19:45,cashback_in,in,148107.1,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-29 16:29:48,invest_out,out,37021.86,KZT
117,Юлия,Кредитная карта,Премиальный клиент,Караганда,2025-08-17 21:12:49,gold_sell_in,in,100753.45,KZT
