client_code,name,product,status,city,date,type,direction,amount,currency
108,Санжар,Обмен валют,Студент,Алматы,2025-07-30 18:36:31,cc_repayment_out,out,278936.55,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-25 10:05:39,cashback_in,in,256701.63,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-17 16:33:04,utilities_out,out,21626.56,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-16 09:55:50,stipend_in,in,111374.51,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-13 18:20:17,installment_payment_out,out,127065.48,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-20 15:08:55,cc_repayment_out,out,88201.25,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-25 10:05:39,gold_buy_out,out,188109.01,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-01 20:32:18,atm_withdrawal,in,76194.28,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-16 09:55:50,deposit_fx_withdraw_in,in,164480.62,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-11 10:26:04,stipend_in,in,272459.94,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-08-16 12:51:01,cashback_in,in,169006.84,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-08-21 13:55:01,family_in,in,134575.92,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-01 20:32:18,utilities_out,out,42034.7,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-16 09:55:50,invest_out,out,157155.33,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-22 11:25:28,fx_sell,in,60917.8,USD
108,Санжар,Обмен валют,Студент,Алматы,2025-08-12 12:34:21,stipend_in,in,48073.07,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-04 16:52:49,refund_in,in,90189.79,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-21 15:12:48,cc_repayment_out,out,133047.39,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-19 11:27:49,atm_withdrawal,in,151070.22,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-08-06 20:03:25,deposit_fx_withdraw_in,in,124506.25,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-25 10:05:39,p2p_out,out,63852.95,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-18 18:43:26,stipend_in,in,213245.34,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-12 14:04:46,invest_in,in,181468.32,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-05 08:31:24,cashback_in,in,47258.68,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-16 09:55:50,atm_withdrawal,out,66168.07,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-27 12:02:21,cashback_in,in,29530.57,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-01 20:32:18,invest_out,out,255672.72,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-23 08:48:23,invest_in,in,2337.83,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-15 08:16:23,salary_in,in,259068.35,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-07-16 21:16:52,atm_withdrawal,out,102818.57,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-05 08:31:24,invest_out,out,41810.82,KZT
108,Санжар,Обмен валют,Студент,Алматы,2025-06-24 17:20:00,card_out,out,218648.04,KZT
