client_code,name,product,status,city,date,category,amount,currency
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-02 12:16:31,Спа и массаж,21955.16,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-04 16:52:49,Цветы,27790.96,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-14 19:55:26,Спа и массаж,38331.4,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-26 14:27:02,Мебель,31622.83,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-24 10:36:37,Цветы,21565.72,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-03 17:39:55,Такси,4784.59,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-12 12:32:28,Играем дома,11506.22,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-16 21:16:52,Спа и массаж,28679.05,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-29 16:29:48,Такси,8279.49,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-01 17:37:31,Цветы,40587.75,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-28 12:22:34,Авто,43978.76,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-19 11:27:49,Ювелирные украшения,47910.97,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-02 19:33:09,Продукты питания,14501.68,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-27 18:59:23,Развлечения,10011.55,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-08 16:13:54,Одежда и обувь,41052.87,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-07 12:20:59,Подарки,42126.54,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-01 17:37:31,Продукты питания,18020.07,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-22 08:20:23,Едим дома,2260.86,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-10 17:11:45,Спа и массаж,24818.36,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-18 08:34:23,Медицина,6372.43,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-20 15:08:55,Смотрим дома,2965.38,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-16 12:51:01,Кафе и рестораны,3922.2,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-13 20:24:00,Книги,30646.58,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-21 13:55:01,Косметика и Парфюмерия,44009.61,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-12 14:04:46,Ювелирные украшения,28960.57,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-06 12:52:10,Медицина,1376.24,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-03 08:49:47,Развлечения,42254.62,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-15 14:11:46,Книги,1444.8,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-03 08:49:47,Отели,45545.64,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-27 15:21:11,Такси,1487.53,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-29 19:20:23,Продукты питания,5381.19,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-09 18:31:00,Косметика и Парфюмерия,28718.18,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-25 10:05:39,Спа и массаж,32705.81,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-19 12:09:43,Едим дома,14647.74,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-17 15:00:46,Одежда и обувь,25566.48,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-02 17:26:57,Кафе и рестораны,15838.41,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-11 10:26:04,Медицина,11785.52,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-15 13:44:36,Цветы,45214.81,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-27 12:02:21,Спорт,16101.59,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-21 15:12:48,Такси,1069.53,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-05 13:50:34,Спа и массаж,31935.13,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-12 12:34:21,Медицина,10001.39,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-27 12:02:21,Цветы,27448.88,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-17 16:33:04,Спорт,40909.32,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-18 18:43:26,АЗС,13234.06,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-22 17:47:14,Играем дома,7269.14,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-23 13:15:16,Медицина,25279.72,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-20 17:03:21,Такси,1508.89,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-02 19:33:09,Продукты питания,16319.6,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-06 17:37:25,Едим дома,6231.46,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-10 17:11:45,Цветы,12083.89,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-07 09:14:11,Цветы,20688.96,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-26 09:49:41,Медицина,22790.9,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-11 10:26:04,Авто,49032.72,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-16 12:51:01,Подарки,43666.62,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-07 09:14:11,Играем дома,5088.87,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-22 11:25:28,АЗС,3869.89,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-25 15:40:37,Кино,39196.21,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-11 10:26:04,Кафе и рестораны,7098.05,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-02 12:16:31,Спа и массаж,7653.61,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-03 17:39:55,Такси,6080.51,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-27 12:02:21,Отели,92148.8,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-25 10:05:39,Продукты питания,24875.85,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-14 20:23:51,Спорт,17447.38,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-09 14:47:58,Подарки,19864.55,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-24 17:20:00,Одежда и обувь,35463.27,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-28 12:22:34,Ювелирные украшения,34615.2,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-06 12:52:10,Питомцы,18604.81,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-20 15:08:55,Спорт,37239.34,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-29 14:31:30,Ювелирные украшения,49661.8,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-17 15:00:46,АЗС,5911.21,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-04 16:52:49,Цветы,6466.89,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-25 15:29:36,Продукты питания,31262.41,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-19 12:09:43,Путешествия,89669.66,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-06 12:52:10,Смотрим дома,4668.23,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-16 09:55:50,Такси,8355.18,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-25 15:40:37,Мебель,15144.06,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-15 13:44:36,Едим дома,12608.02,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-29 16:29:48,Играем дома,8998.78,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-25 15:40:37,Спорт,45082.87,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-06 20:03:25,Питомцы,20355.45,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-11 10:26:04,Цветы,30956.08,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-03 08:49:47,Смотрим дома,2931.1,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-13 20:24:00,Едим дома,6960.52,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-21 15:12:48,Играем дома,1551.91,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-13 18:20:17,Медицина,32786.64,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-01 20:32:18,Косметика и Парфюмерия,42388.16,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-29 16:29:48,Авто,8743.97,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-16 09:55:50,АЗС,11791.0,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-11 11:50:13,Косметика и Парфюмерия,7894.35,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-02 17:26:57,Авто,49035.32,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-27 12:02:21,Отели,132811.17,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-26 09:49:41,Спа и массаж,49547.18,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-23 08:48:23,Такси,5655.89,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-07-05 08:18:33,Едим дома,3852.8,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-06-27 15:21:11,Отели,143438.36,KZT
99,Ирина,Премиальная карта,Зарплатный клиент,Кызылорда,2025-08-26 15:28:54,АЗС,10541.07,KZT
